run_id,run_label,route_id,route_index,repetition_index,town,controller,controller_mode,frame_csv_path,summary_json_path,frame_count,route_completion_time_s,distance_travelled_m,mean_speed_mps,mean_speed_kph,min_front_distance_m,min_front_distance_margin_m,min_front_dynamic_margin_m,min_front_ttc_s,min_rear_distance_m,min_rear_approach_ttc_s,emergency_brake_count,safety_override_count,fail_safe_event_count,front_blocked_event_count,front_collision_risk_event_count,left_oncoming_event_count,rear_approach_event_count,rear_lane_releasing_event_count,unsafe_overtake_count,lateral_error_mean_abs_m,lateral_error_rmse_m,max_lateral_error_abs_m,heading_error_mean_abs_deg,heading_error_rmse_deg,max_heading_error_abs_deg,speed_error_rmse_mps,mean_abs_steer,steer_rate_mean_abs,max_steer_rate_abs,longitudinal_accel_mean_abs_mps2,jerk_mean_abs_mps3,max_jerk_abs_mps3,controller_compute_time_mean_ms,controller_compute_time_max_ms,controller_fallback_count,brake_throttle_switches,steer_saturation_event_count,waiting_time_s,lane_change_left_time_s,passing_time_s,rejoin_time_s,changing_left_min_front_distance_m,changing_left_min_front_margin_m,changing_left_min_front_dynamic_margin_m,changing_left_min_front_ttc_s,changing_left_min_front_lateral_abs_m,changing_left_min_target_lane_lateral_abs_m,changing_left_max_target_lane_progress,changing_left_target_lane_heading_error_mean_abs_deg,changing_left_steer_saturation_time_s,changing_left_same_lane_time_s,changing_left_other_lane_time_s,changing_left_same_lane_countersteer_time_s,changing_left_same_lane_strong_left_steer_time_s,changing_left_front_collision_risk_time_s,changing_left_front_ttc_risk_time_s,changing_left_front_emergency_time_s,changing_left_launch_time_s,changing_left_left_oncoming_time_s,waiting_left_min_rear_ttc_s,waiting_left_rear_lane_releasing_time_s,total_maneuver_time_s,lane_change_count,maneuver_observed,final_state,checkpoint_matched,checkpoint_entry_status,official_status,official_success,official_num_infractions,official_route_score,official_penalty_score,official_driving_score,official_route_length_m,official_duration_game_s,official_duration_system_s,official_total_collision_count,official_collisions_layout_count,official_collisions_pedestrian_count,official_collisions_vehicle_count,official_red_light_count,official_stop_infraction_count,official_outside_route_lanes_count,official_min_speed_infractions_count,official_yield_emergency_vehicle_infractions_count,official_scenario_timeouts_count,official_route_dev_count,official_vehicle_blocked_count,official_route_timeout_count
20260629T103714Z_mpc_7c5e7edc,mpc,RouteScenario_0_rep0,0,0,Town12,mpc,mpc,/home/davide/Scrivania/leaderboard/artifacts/metrics/mpc/20260629T103714Z_mpc_7c5e7edc_frames.csv,/home/davide/Scrivania/leaderboard/artifacts/metrics/mpc/20260629T103714Z_mpc_7c5e7edc_summary.json,617,30.800000458955765,136.34852145182808,4.415963142074883,15.89746731146958,5.936981678009033,0.9369816780090332,3.187802374626881,1.8788900923033036,8.691166877746582,nan,0,1,0,0,0,0,0,0,1,0.3060086468649768,0.5762593530747111,1.736549538475046,19.301174403013167,54.767062153298745,179.96108703361824,1.6572254524465513,0.0582894820983189,0.18160064701808698,16.0,2.1865661254694864,29.326246086495345,318.35472205128696,30.738856450041734,60.06946798879653,2,35,1,1.0000000149011612,1.5000000223517418,1.8000000268220901,6.100000090897083,5.936981678009033,0.9369816780090332,3.3475904129289358,3.575721096320281,0.09945091605186462,1.7996370579377299,0.4858180534980938,164.48794024822612,1.1500000171363354,1.5000000223517418,0.0,0.10000000149011612,1.2000000178813934,0.0,0.0,0.0,1.0000000149011612,0.0,nan,0.0,10.400000154972076,1,1,follow_lane,0,,,,,,,,,,,,,,,,,,,,,,,
20260629T103926Z_mpc_781a88a6,mpc,RouteScenario_1_rep0,0,0,Town12,mpc,mpc,/home/davide/Scrivania/leaderboard/artifacts/metrics/mpc/20260629T103926Z_mpc_781a88a6_frames.csv,/home/davide/Scrivania/leaderboard/artifacts/metrics/mpc/20260629T103926Z_mpc_781a88a6_summary.json,749,37.40000055730343,136.6179150082462,3.64451827774524,13.120265799882864,5.590270042419434,0.5902700424194336,3.07502189616547,1.8788900923033036,2.272414445877075,0.7335329545092519,3,1,0,0,0,4,2,4,1,0.25392436256692147,0.5215841110307419,1.754844890801678,15.791739211630048,49.286289940468166,179.21112072467804,2.3998042453134523,0.1798097787090597,0.15415467999985957,15.998000000080326,1.8562463130338769,26.002914795754684,404.7634345285885,25.74952495332872,45.49489001510665,2,39,1,1.5000000223517418,7.700000114738941,1.8000000268220901,6.150000091642141,5.590270042419434,0.5902700424194336,3.07502189616547,4.308533082433264,0.0009306513238698244,1.754738079149888,0.4986463314040487,176.35008494836558,7.350000109523535,7.700000114738941,0.0,0.10000000149011612,7.400000110268593,0.0,0.0,0.0,0.6000000089406967,5.500000081956387,0.7335329545092519,0.0,17.150000255554914,1,1,follow_lane,0,,,,,,,,,,,,,,,,,,,,,,,
20260629T104550Z_mpc_51f3cda3,mpc,RouteScenario_2_rep0,0,0,Town12,mpc,mpc,/home/davide/Scrivania/leaderboard/artifacts/metrics/mpc/20260629T104550Z_mpc_51f3cda3_frames.csv,/home/davide/Scrivania/leaderboard/artifacts/metrics/mpc/20260629T104550Z_mpc_51f3cda3_summary.json,757,37.80000056326389,136.41729961441249,3.6001197263411986,12.960431014828314,3.762632369995117,-1.2373676300048828,1.4013316753610123,1.8788900923033036,2.257969617843628,nan,1,1,0,0,0,2,0,4,1,0.2565442779919738,0.5213894924714112,1.7405779255793732,16.348109598644015,50.01259112183615,179.62844687700272,1.7945035223177634,0.0854531915038698,0.14380198416001527,16.029999999813736,1.9436732185058285,29.516758475028922,345.15154144163455,29.531069912349796,58.8796820375137,2,35,1,6.550000097602606,3.250000048428774,1.8000000268220901,6.2500000931322575,3.762632369995117,-1.2373676300048828,1.4013316753610123,4.724290440447817,0.0006491102394647896,1.83886746496718,0.47460936730245606,170.15778971010675,2.9500000439584255,3.250000048428774,0.0,0.05000000074505806,3.0000000447034836,0.0,0.0,0.0,0.9500000141561031,0.05000000074505806,nan,0.15000000223517418,17.850000265985727,1,1,follow_lane,0,,,,,,,,,,,,,,,,,,,,,,,
20260629T104943Z_pid_cf17cc74,pid,RouteScenario_0_rep0,0,0,Town12,basic_agent,basic_agent,/home/davide/Scrivania/leaderboard/artifacts/metrics/pid/20260629T104943Z_pid_cf17cc74_frames.csv,/home/davide/Scrivania/leaderboard/artifacts/metrics/pid/20260629T104943Z_pid_cf17cc74_summary.json,576,28.750000428408384,136.39698134761616,4.73522337476226,17.046804149144137,7.37191104888916,2.37191104888916,1.0479731148011036,1.6131300133826387,8.875510215759277,nan,0,5,0,0,0,0,0,0,0,0.18443301793936856,0.430206108295711,1.7577898365641431,18.249995280471936,53.44654056161913,179.7811511605978,1.6167598473409581,0.04063456338352664,0.23932810224876883,2.000000447034829,2.6136103249505065,40.5368948316072,486.42144466469387,2.6036891829587856,21.365616004914045,0,71,1,2.0000000298023224,1.600000023841858,1.8000000268220901,3.1000000461935997,7.37191104888916,2.37191104888916,4.5511526996522225,2.8146394782918107,0.05278720334172249,1.742210615569661,0.5022256062250475,167.0958675800357,0.20000000298023224,1.600000023841858,0.0,0.30000000447034836,0.5500000081956387,0.0,0.0,0.0,0.0,0.0,nan,0.0,8.50000012665987,1,1,follow_lane,0,,,,,,,,,,,,,,,,,,,,,,,
20260629T105148Z_pid_ac2b5dc7,pid,RouteScenario_1_rep0,0,0,Town12,basic_agent,basic_agent,/home/davide/Scrivania/leaderboard/artifacts/metrics/pid/20260629T105148Z_pid_ac2b5dc7_frames.csv,/home/davide/Scrivania/leaderboard/artifacts/metrics/pid/20260629T105148Z_pid_ac2b5dc7_summary.json,690,34.450000513345,136.3943277719303,3.9525000964977646,14.229000347391953,7.277843952178955,2.277843952178955,1.0479731148011036,1.6131300133826387,2.2173287868499756,0.6144295893474397,2,5,2,0,0,3,7,4,0,0.15337128049281248,0.38928643475498664,1.73947159605801,16.5114157736062,51.00603709621365,179.73265780508518,2.7719706986334733,0.17701663770796233,0.2096575697869247,2.000000447034829,1.688645253190913,27.94634900356841,486.42144466469387,2.4152062798722014,21.029024035669863,0,53,1,1.4500000216066837,7.700000114738941,1.9500000290572643,3.0500000454485416,7.277843952178955,2.277843952178955,4.518687851241493,2.700610044023421,0.0012033742386847734,1.7788927379166353,0.49174500126806686,177.106530686405,6.3000000938773155,7.700000114738941,0.0,0.30000000447034836,6.70000009983778,0.0,0.0,0.0,0.0,5.700000084936619,0.6144295893474397,0.0,14.150000210851431,1,1,follow_lane,0,,,,,,,,,,,,,,,,,,,,,,,
20260629T105356Z_pid_45442feb,pid,RouteScenario_2_rep0,0,0,Town12,basic_agent,basic_agent,/home/davide/Scrivania/leaderboard/artifacts/metrics/pid/20260629T105356Z_pid_45442feb_frames.csv,/home/davide/Scrivania/leaderboard/artifacts/metrics/pid/20260629T105356Z_pid_45442feb_summary.json,695,34.70000051707029,136.64583474512486,3.932770875764646,14.157975152752725,4.98004150390625,-0.01995849609375,1.0479731148011036,1.6131300133826387,2.2524282932281494,nan,3,27,3,0,0,5,0,3,0,0.15170048268505967,0.3880309520420794,1.7292482092142194,16.362706649650978,50.698459063059005,179.49624633789062,2.6734458111996955,0.06398564939801182,0.2132035369089173,2.000000447034829,3.1953399677142147,62.882955685969506,486.42144466469387,2.4203974685779097,20.66361904144287,0,123,1,7.1000001057982445,2.7000000402331352,2.1000000312924385,2.9500000439584255,4.98004150390625,-0.01995849609375,2.2413335653644015,3.239825892529667,0.0008413463947363198,1.8097537006418776,0.4829275845478468,172.12321435598037,1.4000000208616257,2.7000000402331352,0.0,0.2500000037252903,1.8000000268220901,0.0,0.0,0.0,0.0,0.7000000104308128,nan,0.15000000223517418,14.850000221282244,1,1,follow_lane,0,,,,,,,,,,,,,,,,,,,,,,,
