t_rel_s,x,y,maneuver_state
31.050000,1304.134399,-83.132271,changing_right
31.100000,1304.307739,-83.123093,changing_right
31.150000,1304.481445,-83.113739,changing_right
31.200000,1304.656494,-83.104317,changing_right
31.250000,1304.834717,-83.094673,changing_right
31.300000,1305.016235,-83.084724,changing_right
31.350000,1305.199707,-83.074547,changing_right
31.400000,1305.382446,-83.064667,changing_right
31.450000,1305.561768,-83.056953,changing_right
31.500000,1305.737671,-83.049789,changing_right
31.550000,1305.911377,-83.042389,changing_right
31.600000,1306.083740,-83.034851,changing_right
31.650000,1306.255859,-83.027321,changing_right
31.700000,1306.429077,-83.019791,changing_right
31.750000,1306.605469,-83.012169,changing_right
31.800000,1306.784058,-83.004440,changing_right
31.850000,1306.963623,-82.996689,changing_right
31.900000,1307.141357,-82.988991,changing_right
31.950000,1307.316162,-82.981415,changing_right
32.000000,1307.487915,-82.974152,changing_right
32.050000,1307.657104,-82.966805,changing_right
32.100000,1307.823730,-82.960503,changing_right
32.150000,1307.989014,-82.954071,changing_right
32.200000,1308.154419,-82.948120,changing_right
32.250000,1308.320557,-82.941841,changing_right
32.300000,1308.488281,-82.935944,follow_lane
32.350000,1308.657471,-82.930351,follow_lane
32.400000,1308.829712,-82.924873,follow_lane
32.450000,1309.007812,-82.919411,follow_lane
32.500000,1309.194214,-82.913902,follow_lane
32.550000,1309.390381,-82.908325,follow_lane
32.600000,1309.596558,-82.902687,follow_lane
32.650000,1309.813110,-82.897049,follow_lane
32.700000,1310.039795,-82.891426,follow_lane
32.750000,1310.276855,-82.885849,follow_lane
32.800000,1310.524170,-82.880371,follow_lane
32.850000,1310.781860,-82.875038,follow_lane
32.900000,1311.045410,-82.869881,follow_lane
32.950000,1311.312622,-82.863251,follow_lane
33.000000,1311.578735,-82.856110,follow_lane
33.050000,1311.845337,-82.848610,follow_lane
33.100000,1312.113281,-82.840805,follow_lane
33.150000,1312.382324,-82.832726,follow_lane
33.200000,1312.654297,-82.824684,follow_lane
33.250000,1312.952026,-82.816017,follow_lane
33.300000,1313.256714,-82.806961,follow_lane
33.350000,1313.562256,-82.797722,follow_lane
33.400000,1313.865479,-82.788437,follow_lane
33.450000,1314.164917,-82.779343,follow_lane
33.500000,1314.459351,-82.770721,follow_lane
33.550000,1314.747925,-82.763214,follow_lane
33.600001,1315.030029,-82.756485,follow_lane
33.650001,1315.308105,-82.750366,follow_lane
33.700001,1315.585327,-82.744751,follow_lane
33.750001,1315.851074,-82.739891,follow_lane
33.800001,1316.102905,-82.735641,follow_lane
33.850001,1316.341553,-82.732109,follow_lane
33.900001,1316.569336,-82.729187,follow_lane
33.950001,1316.795410,-82.726646,follow_lane
34.000001,1317.025024,-82.724396,follow_lane
34.050001,1317.261108,-82.722382,follow_lane
34.100001,1317.505249,-82.720634,follow_lane
34.150001,1317.758423,-82.719170,follow_lane
34.200001,1318.020874,-82.716415,follow_lane
34.250001,1318.286499,-82.713135,follow_lane
34.300001,1318.550293,-82.709686,follow_lane
34.350001,1318.813721,-82.706299,follow_lane
34.400001,1319.078247,-82.702919,follow_lane
34.450001,1319.344238,-82.699501,follow_lane
34.500001,1319.610718,-82.696053,follow_lane
34.550001,1319.895264,-82.692314,follow_lane
34.600001,1320.204834,-82.688232,follow_lane
34.650001,1320.520264,-82.684196,follow_lane
34.700001,1320.836792,-82.680466,follow_lane
34.750001,1321.151367,-82.677010,follow_lane
34.800001,1321.461792,-82.673752,follow_lane
34.850001,1321.767822,-82.670723,follow_lane
34.900001,1322.067261,-82.667908,follow_lane
34.950001,1322.361328,-82.665298,follow_lane
35.000001,1322.652466,-82.662888,follow_lane
35.050001,1322.936401,-82.660690,follow_lane
35.100001,1323.201904,-82.658791,follow_lane
35.150001,1323.450317,-82.657204,follow_lane
35.200001,1323.683105,-82.655724,follow_lane
35.250001,1323.908569,-82.654373,follow_lane
35.300001,1324.134033,-82.653122,follow_lane
35.350001,1324.364136,-82.651924,follow_lane
35.400001,1324.601196,-82.650787,follow_lane
35.450001,1324.846802,-82.649712,follow_lane
35.500001,1325.101562,-82.648712,follow_lane
35.550001,1325.364624,-82.647743,follow_lane
35.600001,1325.627930,-82.646881,follow_lane
35.650001,1325.889526,-82.645660,follow_lane
35.700001,1326.151245,-82.644737,follow_lane
35.750001,1326.414062,-82.643631,follow_lane
35.800001,1326.678101,-82.642799,follow_lane
35.850001,1326.943115,-82.641769,follow_lane
35.900001,1327.230225,-82.640663,follow_lane
35.950001,1327.541504,-82.639633,follow_lane
36.000001,1327.860107,-82.638718,follow_lane
36.050001,1328.178833,-82.637527,follow_lane
36.100001,1328.495483,-82.636543,follow_lane
36.150001,1328.808105,-82.635361,follow_lane
36.200001,1329.115723,-82.634430,follow_lane
36.250001,1329.417480,-82.633286,follow_lane
36.300001,1329.714478,-82.632378,follow_lane
36.350001,1330.008301,-82.631210,follow_lane
36.400001,1330.290894,-82.630280,follow_lane
36.450001,1330.545654,-82.629379,follow_lane
36.500001,1330.779297,-82.628563,follow_lane
36.550001,1331.005127,-82.627686,follow_lane
36.600001,1331.229004,-82.626831,follow_lane
36.650001,1331.456665,-82.625984,follow_lane
36.700001,1331.691040,-82.625099,follow_lane
36.750001,1331.933228,-82.624146,follow_lane
36.800001,1332.184692,-82.623169,follow_lane
36.850001,1332.445435,-82.622147,follow_lane
36.900001,1332.711426,-82.621002,follow_lane
36.950001,1332.974976,-82.619980,follow_lane
37.000001,1333.237671,-82.618614,follow_lane
37.050001,1333.501343,-82.617554,follow_lane
37.100001,1333.766235,-82.616600,follow_lane
37.150001,1334.031738,-82.619537,follow_lane
37.200001,1334.308228,-82.622681,follow_lane
37.250001,1334.610596,-82.619415,follow_lane
37.300001,1334.922485,-82.607536,follow_lane
37.350001,1335.233765,-82.585327,follow_lane
37.400001,1335.541260,-82.560722,follow_lane
